id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,city
851351157790241621,Perfect Base for Exploring the Downtown District,501999514,RoomPicks,,Central Business District,29.95409,-90.07462,Entire home/apt,121.0,1,0,,,77,0,0,23-XSTR-12345,New Orleans
851351466241762884,Family Break! City Base near Lafayette Square,501999514,RoomPicks,,Central Business District,29.95409,-90.07462,Entire home/apt,151.0,1,1,2024-03-19,0.09,77,0,1,23-XSTR-12345,New Orleans
851352086276310311,History Break! Great Base for French Quarter,501999514,RoomPicks,,Central Business District,29.95409,-90.07462,Entire home/apt,151.0,1,2,2024-02-19,0.15,77,0,0,23-XSTR-12345,New Orleans
851352389460072945,City Break! Downtown Locale near Canal Street,501999514,RoomPicks,,Central Business District,29.95409,-90.07462,Entire home/apt,144.0,1,0,,,77,264,0,23-XSTR-12345,New Orleans
851352753638274549,Perfect Base for Exploring the Downtown District,501999514,RoomPicks,,Central Business District,29.95409,-90.07462,Entire home/apt,144.0,1,0,,,77,264,0,23-XSTR-12345,New Orleans
851353318183428517,Family Break! City Base near Lafayette Square,501999514,RoomPicks,,Central Business District,29.95409,-90.07462,Entire home/apt,180.0,1,14,2024-05-06,0.64,77,263,10,23-XSTR-12345,New Orleans
852001754430350915,Mural Marigny | 2BD Flat | Close to French Quarter,64823547,Brenna And Nick,,Bywater,29.968422879185272,-90.0494016540947,Entire home/apt,129.0,1,62,2025-02-10,2.65,82,274,38,"22-CSTR-21176, 23-OSTR-19867",New Orleans
852300179545986654,"Luxe, Sunlit Home | Heated Pool",276892829,Heirloom,,Central City,29.94283,-90.07593,Entire home/apt,891.0,4,41,2024-12-28,1.79,49,257,12,23-XSTR-21474,New Orleans
852842261578311866,Elegant Stylish Home | Hot Tub & Pergola,151238588,Charlie,,Whitney,29.954,-90.04275,Entire home/apt,711.0,2,77,2025-02-13,3.33,8,303,39,"23-CSTR-00552, 24-OSTR-03381",New Orleans
852896607573096643,La Belle Maison Resort| Studio Resort Suite,482174715,Suite Life,,Central Business District,29.9509319,-90.06785479999999,Private room,155.0,30,0,,,25,338,0,Exempt,New Orleans
852896686462507294,La Belle Maison Resort| Studio Resort Suite,482174715,Suite Life,,Central Business District,29.9509319,-90.06785479999999,Private room,155.0,30,0,,,25,338,0,Exempt,New Orleans
852896777662217281,La Belle Maison Resort| Studio Resort Suite,482174715,Suite Life,,Central Business District,29.9509319,-90.06785479999999,Private room,155.0,30,1,2023-04-28,0.04,25,338,0,Exempt,New Orleans
852896967911085306,La Belle Maison Resort| Studio Resort Suite,482174715,Suite Life,,Central Business District,29.9509319,-90.06785479999999,Private room,155.0,30,0,,,25,338,0,Exempt,New Orleans
852896978191090383,La Belle Maison Resort| Studio Resort Suite,482174715,Suite Life,,Central Business District,29.9509319,-90.06785479999999,Private room,184.0,30,1,2023-09-17,0.06,25,338,0,Exempt,New Orleans
852897183258107240,La Belle Maison Resort| 1BR Resort Suite,482174715,Suite Life,,Central Business District,29.9509319,-90.06785479999999,Private room,178.0,30,0,,,25,335,0,Exempt,New Orleans
852897263766331996,La Belle Maison Resort| 1BR Resort Suite,482174715,Suite Life,,Central Business District,29.9509319,-90.06785479999999,Private room,178.0,30,0,,,25,335,0,Exempt,New Orleans
852897439737208160,La Belle Maison Resort| 1BR Resort Suite,482174715,Suite Life,,Central Business District,29.9509319,-90.06785479999999,Private room,178.0,30,0,,,25,335,0,Exempt,New Orleans
852897444893852173,La Belle Maison Resort| 1BR Resort Suite,482174715,Suite Life,,Central Business District,29.9509319,-90.06785479999999,Private room,178.0,30,0,,,25,335,0,Exempt,New Orleans
852897541627456765,La Belle Maison Resort| 1BR Resort Suite,482174715,Suite Life,,Central Business District,29.9509319,-90.06785479999999,Private room,178.0,30,0,,,25,335,0,Exempt,New Orleans
852897993074182804,La Belle Maison Resort| 2BR Resort Suite,482174715,Suite Life,,Central Business District,29.9509319,-90.06785479999999,Entire home/apt,476.0,30,0,,,25,301,0,Exempt,New Orleans
852898028870566596,La Belle Maison Resort| 2BR Resort Suite,482174715,Suite Life,,Central Business District,29.9509319,-90.06785479999999,Entire home/apt,476.0,30,0,,,25,301,0,Exempt,New Orleans
852898211498914218,La Belle Maison Resort| 2BR Resort Suite,482174715,Suite Life,,Central Business District,29.9509319,-90.06785479999999,Entire home/apt,476.0,30,0,,,25,301,0,Exempt,New Orleans
852898411261836859,La Belle Maison Resort| 2BR Resort Suite,482174715,Suite Life,,Central Business District,29.9509319,-90.06785479999999,Entire home/apt,476.0,30,0,,,25,302,0,Exempt,New Orleans
852899469465861186,Wyndham Avenue Plaza | Studio Queen Suite,482174715,Suite Life,,Central City,29.9349207,-90.0802564,Private room,91.0,30,0,,,25,351,0,Exempt,New Orleans
852899534801869081,Wyndham Avenue Plaza | Studio Queen Suite,482174715,Suite Life,,Central City,29.9349207,-90.0802564,Private room,91.0,30,0,,,25,351,0,Exempt,New Orleans
852899539355704442,Wyndham Avenue Plaza | Studio Queen Suite,482174715,Suite Life,,Central City,29.9349207,-90.0802564,Private room,109.0,30,2,2023-08-14,0.1,25,351,0,Exempt,New Orleans
852899632932104675,Wyndham Avenue Plaza | 1BR/1BA Queen Suite,482174715,Suite Life,,Central City,29.9349207,-90.0802564,Private room,129.0,30,1,2023-09-24,0.06,25,331,0,Exempt,New Orleans
852899803168439241,Wyndham Avenue Plaza | 1BR/1BA Queen Suite,482174715,Suite Life,,Central City,29.9349207,-90.0802564,Private room,109.0,30,0,,,25,331,0,Exempt,New Orleans
852899916421837608,Wyndham Avenue Plaza | 1BR/1BA Queen Suite,482174715,Suite Life,,Central City,29.9349207,-90.0802564,Private room,109.0,30,0,,,25,331,0,Exempt,New Orleans
852899982191601344,Wyndham Avenue Plaza | 1BR/1BA Queen Suite,482174715,Suite Life,,Central City,29.9349207,-90.0802564,Entire home/apt,109.0,30,0,,,25,331,0,Exempt,New Orleans
853073363508885316,Oct Swifty Halloween Special!,7408114,Greg,,Marigny,29.968053120221413,-90.05317301899703,Entire home/apt,100.0,30,0,,,1,244,0,,New Orleans
853138017670139072,Beautiful Brand New 3br in Mid City,112910785,Marigny,,Mid-City,29.9666669,-90.0993871,Entire home/apt,162.0,2,39,2025-02-21,1.67,79,316,16,"23-CSTR-04443, 22-OSTR-11286",New Orleans
853535694573089997,Uptown Nook - Walk to Magazine St. & Streetcars!,129080932,Alexandra And Aldo,,East Riverside,29.9193301296212,-90.0891532944604,Entire home/apt,197.0,30,0,,,9,335,0,,New Orleans
853588353138760782,Relaxing Uptown Loft - Central!,129080932,Alexandra And Aldo,,East Riverside,29.91936,-90.08947,Entire home/apt,109.0,30,1,2023-06-10,0.05,9,175,0,,New Orleans
853629397001408177,Stylish Modern Home | Hot Tub & Pergola,276892829,Heirloom,,Mcdonogh,29.948,-90.05264,Entire home/apt,635.0,2,91,2025-02-24,3.93,49,236,46,"22-CSTR-23041, 24-OSTR-03381",New Orleans
853908256148403224,Walk to French Quarter House of Jazz & Blues Suite,424156658,Christopher,,Seventh Ward,29.96717,-90.06475,Private room,195.0,1,36,2025-02-23,1.62,10,72,13,"20-CSTR-40892, 21-OSTR-03883",New Orleans
854277924611606892,"Centrally Located, Comfy Home",36710387,Petera,,Central City,29.94225787638826,-90.08341918358622,Entire home/apt,85.0,30,3,2024-01-26,0.13,1,179,0,,New Orleans
854282468327980214,3 Mi to French Quarter: Modern Apt in New Orleans,456477857,Evolve,,Dillard,30.00706,-90.06893,Entire home/apt,195.0,2,12,2024-10-27,0.7,49,344,5,"23-NSTR-17875, 23OSTR-17875",New Orleans
862940680356419764,GRAND CASA AZUL-Walk to French Quarter,235329606,Donald,,Tulane - Gravier,29.963284007374163,-90.0794667945881,Entire home/apt,959.0,2,32,2025-02-28,1.45,3,209,17,"20-cstr-21900, 20-ostr-00044",New Orleans
863116426230275743,Historic Creole Escape,51580529,Meiah,,Seventh Ward,29.9691817,-90.05807539999999,Entire home/apt,124.0,30,2,2024-12-02,0.48,2,364,2,,New Orleans
863838927708183652,Iconic French Quarter Retreat! Pets Allowed!,501999514,RoomPicks,,French Quarter,29.95652,-90.06785,Hotel room,249.0,1,11,2025-02-04,0.63,77,274,9,23-XSTR-12345,New Orleans
864405874639354301,Stylish Bywater Studio Near FQ,219828,Lisa,,Bywater,29.9640876,-90.0404609,Entire home/apt,207.0,30,43,2024-08-01,1.89,6,159,8,"22-RSTR-13118, 22-OSTR-13208",New Orleans
865436847468349636,Broadmoor Backhouse,18386422,Meaghan,,Freret,29.93983,-90.10531,Entire home/apt,144.0,1,21,2024-11-16,0.92,2,84,9,"23RSTR-05584, 23OSTR-05584",New Orleans
866187652489165143,New Orleans Mardis Gras Uptown Cottage,166314054,Kristy,,East Riverside,29.9188971,-90.0969452,Entire home/apt,78.0,30,0,,,2,200,0,,New Orleans
866704750982309092,Home Fun and Cozy|Free off street prkg|Jacuzzi tub,114259520,Eldridge,,Gentilly Terrace,30.01049843172401,-90.06018835423608,Entire home/apt,475.0,30,37,2024-11-17,2.14,1,175,19,"20-ISTR-30367, 20-OSTR-30367",New Orleans
867128833654021121,Budget Friendly Furnished Room on Canal St.,442922842,Canal Express Studios,,Mid-City,29.977238,-90.103615,Private room,138.0,1,17,2024-10-15,0.75,14,362,9,23-XSTR-13193,New Orleans
867165266916083563,Modern Penthouse with Rooftop near French Quarter,442912126,Tigran,,Central Business District,29.951141,-90.067764,Entire home/apt,262.0,1,4,2024-01-15,0.18,34,331,0,24-XSTR-13184,New Orleans
867387869792099825,Modern Central 3BR Mid City Pad w/ Parking,112910785,Marigny,,Mid-City,29.9666669,-90.0993871,Entire home/apt,157.0,2,30,2025-02-21,1.32,79,326,8,"23-CSTR-04443, 21-OSTR-03993",New Orleans
867841095912577764,5BR Urban Penthouse in the Heart of New Orleans,483013144,Charming Properties,,Central City,29.939917,-90.078163,Entire home/apt,474.0,1,27,2024-12-16,1.28,3,306,12,"21-CSTR-20769, 20-OSTR-00670",New Orleans
868155100581719209,Deluxe Modern Home | Heated Pool & Game Room,276892829,Heirloom,,Algiers Point,29.9544977,-90.0469385,Entire home/apt,702.0,2,52,2025-02-10,2.37,49,275,27,"22-CSTR-22940, 24-OSTR-03381",New Orleans
868695623535461633,Grand Retreat! Entire Mansion!,86716930,Philip,,Holy Cross,29.95873532440948,-90.02092071952195,Entire home/apt,756.0,30,0,,,1,364,0,,New Orleans
868908501667575572,Opulent New Construction | Heated Pool + Hot Tub,276892829,Heirloom,,Central City,29.94122,-90.07592,Entire home/apt,1086.0,2,80,2025-01-03,3.66,49,240,41,"23-CSTR-00558, 24-OSTR-03381",New Orleans
869023629437471754,"Bright, tall shotgun w/ open concepts & character",4859172,Eriks,,Central City,29.9412039,-90.081448,Entire home/apt,46.0,30,5,2025-01-02,0.3,1,326,4,,New Orleans
869338171648859925,Indigo Place in the Seven,42141250,Tanisha,,Seventh Ward,29.98262347195376,-90.06127765844947,Entire home/apt,271.0,1,54,2025-03-01,2.96,1,117,37,"23-NSTR-14762, 23-OSTR-14730",New Orleans
869404155294255960,New Orleans Home w/ Backyard Near French Quarter,456477857,Evolve,,Old Aurora,29.92863,-90.00603,Entire home/apt,144.0,31,0,,,49,362,0,,New Orleans
870208362522922933,Safe Neighborhood Great Location,68337970,Yvonne,,Lakeview,30.00781204852869,-90.11539737029776,Entire home/apt,146.0,30,3,2023-07-02,0.13,4,363,0,"23-STR-11144, 23-OSTR-05290",New Orleans
870248814279913191,NoLa Bike the Town Guesthouse | 30+ days | $Budget,118479577,Tiffany,,Central City,29.9402,-90.08304,Entire home/apt,45.0,30,2,2024-04-04,0.16,2,237,2,,New Orleans
870271319278141716,Cozy Treme Neighborhood property,33148452,Alfred,,Treme - Lafitte,29.96916,-90.07887,Entire home/apt,90.0,30,2,2024-11-06,0.1,2,336,1,,New Orleans
870336839260576418,Stylish Oasis in the Irish Channel,403469104,Adrienne,,Irish Channel,29.9237816,-90.0809802,Entire home/apt,183.0,3,10,2025-01-01,0.45,1,221,2,"23-NSTR-14776, 24-OSTR-20197",New Orleans
870859918802910782,Modern Living in the Heart of NOLA,503340934,Baronne,,Central City,29.94085,-90.07936,Entire home/apt,264.0,1,30,2025-01-05,1.5,5,327,19,"23-CSTR-08636, 20-OSTR-00670",New Orleans
870863886333528586,Charming 4-Bedroom Condo near St. Charles Avenue,503340934,Baronne,,Central City,29.93881,-90.07777,Entire home/apt,349.0,1,20,2025-01-12,0.96,5,300,8,"23-CSTR-08636, 20-OSTR-00670",New Orleans
871881186777873978,Traditional NOLA Home,510539873,Imani,,Central City,29.93966,-90.08934,Entire home/apt,431.0,2,3,2025-02-10,0.21,2,352,1,"20RSTR-56789, 20-ostr-35684",New Orleans
872496516578118259,Historic  Shotgun Apartment,39294645,Anna,,Treme - Lafitte,29.96488,-90.06506,Entire home/apt,81.0,30,9,2025-02-28,0.46,1,251,5,,New Orleans
872671370197768385,Unique ShotGun Home! Near all NOLA Festivals!,261579901,Farrell,,Seventh Ward,29.97973400770561,-90.0734943583128,Entire home/apt,205.0,30,1,2023-04-29,0.04,1,364,0,Exempt,New Orleans
872855374470538388,Peaceful Private Room centrally located,410972514,Nadia,,Mid-City,29.968180561373444,-90.0924688205123,Private room,84.0,30,0,,,1,364,0,,New Orleans
873078329856973049,Centrally-located Super Good-Times NOLA Launchpad!,325055337,Smitti,,Seventh Ward,29.97604,-90.06506,Entire home/apt,188.0,1,3,2024-12-29,0.23,2,105,2,"23-NSTR-13684, 23-OSTR-14325",New Orleans
873255907835429338,Private Room in Historic Home,463613227,Gracia,,Marigny,29.96471,-90.05595,Private room,5156.0,31,0,,,4,120,0,23-XSTR-10760,New Orleans
873919946895323456,Vibrant Upscale Loft,136024214,Gabriel,,Central City,29.944360791255225,-90.09710378770605,Entire home/apt,215.0,1,6,2024-09-14,0.39,24,339,2,"21-CSTR-15079, 21-OSTR-07594",New Orleans
873924053158106310,Paris Manor | Family Friendly,501396663,Gary,,Milan,29.93338,-90.09631,Entire home/apt,302.0,2,57,2025-02-23,2.54,2,218,31,"22-CSTR-98452, 20-OSTR-34356",New Orleans
874215119517933227,Holy Cross Haven 3BR POOL & SPA,26198020,Mark,,Holy Cross,29.95743619945721,-90.0173321567847,Entire home/apt,150.0,30,2,2024-10-22,0.28,2,274,2,"23-NSTR-16576, 23-OSTR-16628",New Orleans
874469145116265536,Bywater Gallery House,395196440,Ivan,,St. Claude,29.96624979495947,-90.04023731796373,Entire home/apt,159.0,4,43,2025-02-13,1.98,2,114,26,"24-NSTR-24568, 24-OSTR-24568",New Orleans
874498474465670695,"Fun, Festival & Laid Back",511076973,Lawrence,,Seventh Ward,29.9816682377116,-90.07281568463463,Entire home/apt,163.0,30,0,,,1,363,0,,New Orleans
874522293594731032,Bywater Garden Retreat,219828,Lisa,,St. Claude,29.9656739,-90.0340556,Entire home/apt,100.0,1,40,2025-01-30,1.78,6,340,29,"22-CSTR-16013, 24-OSTR-16558",New Orleans
875337717213099832,Charming Home in Vibrant Bywater,51185959,Judy,,Bywater,29.95938,-90.03383,Entire home/apt,170.0,1,14,2025-02-15,0.84,1,331,9,"23-NSTR-15043, 24-OSTR-20205",New Orleans
876110291235982502,Cozy Nola Home,510539873,Imani,,Central City,29.939609021863323,-90.08800166653376,Entire home/apt,332.0,30,2,2025-02-10,0.16,2,178,1,"20-CSTR-15814, 25-OSTR-18935",New Orleans
876330017096443238,Historic Treme Area Loyal's Place,304657,John,,Treme - Lafitte,29.9706232,-90.0729795,Entire home/apt,361.0,30,0,,,2,89,0,"23-ISTR-02892, 23-OSTR-03429",New Orleans
877445322091004651,Lakefront NOLA Home w/ Hot Tub & Views!,456477857,Evolve,,Lake Catherine,30.14393,-89.74685,Entire home/apt,410.0,2,27,2025-02-10,1.23,49,55,13,"23-CSTR-00812, 22-OSTR-00083",New Orleans
878308518246452005,Greenbrick Cottage in Bayou St John,423349111,Abby,,Bayou St. John,29.97477694025353,-90.0828339491768,Entire home/apt,145.0,30,3,2024-10-18,0.14,2,118,2,Exempt,New Orleans
878502679204525553,Stylish Mid-City Abode,428276486,Freedom,,Tulane - Gravier,29.96442636756657,-90.08531952471483,Entire home/apt,466.0,2,7,2024-11-10,0.49,3,268,6,"23-NSTR-15175, 23-OSTR-15183",New Orleans
878922264626921559,Vibrant 2BR/1BA NOLA Home Near Tipitina's Uptown!,106289693,William,,West Riverside,29.91786,-90.10652,Entire home/apt,119.0,2,45,2025-02-20,2.02,73,171,21,"23-CSTR-00222, 22-OSTR-01548",New Orleans
879697241554743983,Big Blue Manor,146916627,Elise,,Mcdonogh,29.94741,-90.04898,Entire home/apt,120.0,30,0,,,1,365,0,,New Orleans
880013858943046238,Beautiful Lakeview New Orleans Home!,109059967,Mike,,West End,30.0113,-90.12049,Entire home/apt,197.0,3,94,2025-02-24,4.3,2,301,48,"22RSTR-78936, 22OSTR-57548",New Orleans
881773565953947035,Charming Irish Channel Shotgun,512401150,Daniel,,Irish Channel,29.9241686,-90.0830534,Entire home/apt,139.0,3,80,2025-02-13,3.6,1,19,45,"20RSTR-48991, 20OSTR-20481",New Orleans
881827340553923957,*Gem in Treme* 5 minutes to the Superdome*,154252281,Jason,,Treme - Lafitte,29.9665322028516,-90.07336078319138,Entire home/apt,610.0,30,10,2024-10-05,0.49,1,180,2,"23-rstr-07989, 23-ostr-04722",New Orleans
882618254679073734,"Explore New Orleans! Free Breakfast, Pets Allowed!",501999514,RoomPicks,,Lower Garden District,29.94409,-90.06829,Hotel room,244.0,1,2,2025-01-02,0.38,77,278,2,17-XSTR-09666,New Orleans
882881307911887813,Cozy cottage,512890772,RaeAnn,,Navarre,29.99423733284692,-90.11424767534685,Entire home/apt,250.0,30,0,,,1,364,0,,New Orleans
883293424056951238,Modern Marigny Maison Minutes from Bourbon St.,34396037,Kristy,,St. Roch,29.971286424949373,-90.0557865165449,Entire home/apt,614.0,31,42,2024-09-29,1.95,1,118,22,"22-RSTR-84382, 20-OSTR-38598",New Orleans
883985723993361710,Uptown Nola Apt,11372242,Thiamanti,,Leonidas,29.956563214586296,-90.12338096948284,Entire home/apt,84.0,30,4,2025-02-01,0.27,46,80,2,23-xstr-12345,New Orleans
885492812353862938,Trendy New Marigny Home,513447844,Hunter,,St. Claude,29.96906625627113,-90.04859612706504,Entire home/apt,243.0,1,125,2025-02-16,5.8,2,66,64,"23-CSTR-08238, 23-OSTR-08579",New Orleans
886855720000778198,Gentilly Gem Iris Unit,20658221,Brian,,Gentilly Terrace,29.999819377173434,-90.04692327460909,Entire home/apt,82.0,30,2,2024-04-17,0.11,2,260,1,,New Orleans
886909484492668399,1903 Lovely town house - famous Bywater district,354138551,Tracy,,Bywater,29.962812703057995,-90.03833302125165,Entire home/apt,2425.0,30,6,2024-05-06,0.47,1,364,4,Exempt,New Orleans
912628959649492146,"Newly Listed Art Deco Home, 5 mins From French QTR",519714116,Renee,,Audubon,29.936376254971982,-90.11266435911357,Entire home/apt,685.0,2,26,2025-02-16,1.61,1,58,18,"20RSTR-01546, 20OSTR-01458",New Orleans
913034846402859270,Lower Garden District Cottage,447793141,Michelle,,Central City,29.93325,-90.08289,Entire home/apt,55.0,50,5,2024-08-30,0.27,1,175,3,,New Orleans
913129302129815693,The Marigny Lookout - Private Apartment,16946293,Thomas,,Marigny,29.967767831141305,-90.05066246985326,Entire home/apt,159.0,2,60,2025-02-21,3.05,2,216,36,24-XSTR-03093,New Orleans
913365494514507060,30 Day Plus Rental in New Orleans! Hey Travelers!,511437219,Melanie,,Lakeview,29.99653399846917,-90.11348800460972,Entire home/apt,60.0,30,0,,,1,60,0,,New Orleans
913685664821960943,Victorian Central City Apt | Near St Charles Ave,349162641,David,,Central City,29.93886,-90.07612,Entire home/apt,155.0,2,70,2025-02-24,3.65,65,257,51,"22-CSTR-18143, 22-OSTR-08383",New Orleans
913770355119037174,"*60 Night Min. Rental*

FQ Apt.",491330662,Amy,,French Quarter,29.95262,-90.0652,Entire home/apt,138.0,60,0,,,15,365,0,,New Orleans
913864568734556289,French Quarter Mansion | Sleeps 44,560749999,Irma Rocio,,French Quarter,29.9600129,-90.0640023,Entire home/apt,8999.0,1,1,2023-09-24,0.06,25,301,0,23-XSTR-17609,New Orleans
