id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
44566641,"Blueground | Gold Coast, roof, gym, nr MagMile",107434423,Blueground,,Near North Side,41.8986092,-87.62068190000002,Entire home/apt,,32,0,,,597,2,0,32+days Listing
44566657,"Blueground | Lincoln Park, w/d, nr l & New City",107434423,Blueground,,Near North Side,41.9089458,-87.6504842,Entire home/apt,130,32,1,2023-11-30,0.06,597,347,0,32+days Listing
44566777,"Blueground | Loop, doorman, nr L & parks",107434423,Blueground,,Loop,41.8772287,-87.6290111,Entire home/apt,,32,1,2024-04-08,0.09,597,0,1,32+days Listing
44595752,Large 1Bed With Pool - City & River Views +Parking,24388042,DeLuxe,,Near North Side,41.89117,-87.61773,Entire home/apt,255,32,7,2024-12-09,0.13,11,238,1,City registration pending
44633608,Evergreen Park Condo with balcony and Jacuzzi tub,212925962,Zirrell,,Ashburn,41.73536,-87.69232,Entire home/apt,109,2,115,2025-03-01,2.08,1,363,27,
44675774,Relaxing bright spacious 2nd fl. w/outdoor space,142223344,David,,West Ridge,41.99465,-87.69898,Entire home/apt,,32,67,2024-08-31,1.21,1,24,3,R20000057614
44697481,"Blueground | Loop, gym, doorman, nr L & parks",107434423,Blueground,,Loop,41.8772287,-87.6290111,Entire home/apt,181,32,2,2022-05-16,0.05,597,1,0,32+days Listing
44839791,Chicago's Home Away From Home - Bedroom #2,66268005,Ahja,,North Lawndale,41.8527,-87.72157,Private room,53,32,11,2024-03-02,0.26,2,365,0,R19000050275
44952202,VIBES Chicago Private Room,26404242,G,,Montclare,41.92588,-87.79597,Private room,59,3,38,2024-11-17,0.69,4,219,10,R21000072582
45000378,South Shore Beauty Close to everything,66073787,Nicole,,South Shore,41.75552,-87.56829,Private room,40,32,2,2021-06-01,0.04,1,179,0,R20000057872
45009173,Humboldt Park Loft,43614741,Chris & Preeti,,Humboldt Park,41.90788,-87.71418,Entire home/apt,86,2,131,2024-12-09,2.41,1,59,29,R22000092434
45099241,Discover Chicago from a Modern Apartment,2069798,Afsha,,Logan Square,41.915187,-87.711738,Entire home/apt,183,2,116,2025-03-09,2.10,5,32,25,R20000054738
45102210,Amazing City Get Away. Perfect for Entertaining!,46939427,Anthony,,Logan Square,41.92796,-87.69772,Entire home/apt,1000,32,6,2021-10-10,0.11,9,365,0,R17000015121
45153834,High End 3bd/2bth Condo. Amazing location!,25857452,Shaye,,West Town,41.89919,-87.66267,Entire home/apt,160,32,1,2020-11-02,0.02,1,0,0,R20000058340
45172935,City King,318103179,Arlo,,Loop,41.88516,-87.62486,Hotel room,,32,79,2023-10-31,1.53,3,0,0,47-5611763
45177129,"Located near Wrigley, Lakefront, Downtown &Parking",46939427,Anthony,,Irving Park,41.9549,-87.70571,Entire home/apt,391,32,19,2023-07-16,0.42,9,365,0,R17000015121
45214721,WF Home Sweet Home,263951019,Wing K,,Bridgeport,41.836345441723594,-87.64640765458576,Entire home/apt,104,2,82,2025-02-23,1.56,1,154,27,R20000054991
45241534,3 bdrm |Complimentary Garage Parking| W&D | LUXTEL,130502086,Yolanda,,Humboldt Park,41.9129,-87.72474,Entire home/apt,181,1,86,2024-12-20,2.08,3,56,26,R21000071959
45259783,Comfortable Room Five Min Walk to Blue Line/ RM 6,102750577,Jane,,Irving Park,41.94734,-87.71133,Private room,47,1,133,2025-02-24,2.43,6,345,31,R21000073218
45267441,Illinois Medical District,365764996,Zandra,,Lower West Side,41.84819,-87.6769,Private room,62,32,12,2022-09-19,0.25,3,178,0,R20000058370
45267938,Welcome Home,365764996,Zandra,,Lower West Side,41.85021,-87.67831,Private room,49,32,41,2022-10-22,0.77,3,268,0,R21000073252
45281916,Attached bath. UChicago Medical Center. Train.Bike,1385332,Pattaraporn,,Woodlawn,41.78388,-87.60789,Private room,59,32,12,2024-10-26,0.25,18,1,4,
45301793,Luxurious Private room & Private bath,137568651,Charlie,,Dunning,41.93849,-87.78799,Private room,85,32,19,2025-02-02,0.35,6,90,8,R20000058899
45303919,Luxurious Cozy Private-Room & Shared Bathroom,137568651,Charlie,,Dunning,41.93972,-87.7867,Private room,69,32,67,2024-12-30,1.22,6,90,10,R20000058899
45304237,Luxurious Cozy Private Room & SHARED Bathroom,137568651,Charlie,,Dunning,41.93843,-87.78822,Private room,69,32,65,2024-11-19,1.19,6,0,5,R20000058899
45304453,#Luxurious Private Room & Private Bathroom,137568651,Charlie,,Dunning,41.94014,-87.78861,Private room,77,32,82,2024-11-04,1.53,6,359,6,R20000058899
45304613,COZY Private Room & Private Bath,137568651,Charlie,,Dunning,41.94034,-87.78655,Private room,,32,59,2024-09-05,1.23,6,0,2,R20000058899
45328855,Bienvenu Chez Moi,202385826,Mouna,,North Center,41.93825,-87.68796,Entire home/apt,84,2,139,2025-02-07,3.05,1,109,37,R20000058342
45329300,Gorgeous 5 BDR/ 4BA in Logan Square w/Parking!,17942597,Maria,,Avondale,41.93589,-87.69746,Entire home/apt,307,3,85,2025-03-02,1.56,1,216,22,R21000073812
45334247,Artfully Designed Single Family Home West Loop,2036716,Daniel,,Near West Side,41.8778,-87.66729,Entire home/apt,126,14,30,2025-02-14,0.60,1,305,7,R22000091614
45337459,3bdrm/2bthrm in restored brownstone in Bronzeville,1299321,Phill,,Grand Boulevard,41.81999588012695,-87.6131591796875,Entire home/apt,203,3,100,2024-12-02,1.88,1,296,8,R24000119506
45362058,Boutique Garden (sleep 12) near Hyde park+Downtown,47195579,Destine,,Greater Grand Crossing,41.76429,-87.62049,Entire home/apt,,2,62,2024-10-16,1.29,1,329,12,R24000119169
45368483,Private Bedroom in Chicago (North Park),128265803,Victor,,North Park,41.99264,-87.71464,Private room,40,2,59,2025-01-18,1.08,13,2,9,R24000120252
45370544,Vintage Elegance Meets Modern Sophistication,54865295,Rob,,West Town,41.89506,-87.67748,Entire home/apt,244,3,101,2024-12-30,1.90,2,291,30,R21000064179
45401270,Sacramento Home,365089948,Anais,,Chicago Lawn,41.77668,-87.69703,Entire home/apt,,1,56,2024-10-14,1.04,1,346,8,R24000114599
45413453,Lovely private townhouse in quiet Budlong Woods,1459474,David,,Lincoln Square,41.97969,-87.70244,Entire home/apt,,14,10,2025-01-02,0.19,1,0,2,R20000058343
45424624,16th:Rm.D: 3 LOCATIONS$500-1650 MNTH•PRIV BTH$1550,367411016,Taylor,,Near West Side,41.86008,-87.66361,Private room,67,32,1,2020-11-06,0.02,29,2,0,City registration pending
45453685,Casita Plzeň Guest Suite,30010092,Noel,,Lower West Side,41.85551,-87.66418,Entire home/apt,125,2,183,2025-03-10,3.38,2,114,28,R23000105132
45463808,"Blueground | River N, gym, rooftop, nr L & Parks",107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,220,32,0,,,597,1,0,32+days Listing
45465696,Cozy Garden Room in the middle of Boystown!,8803468,Ashley,,Lake View,41.945072174072266,-87.64892578125,Private room,104,1,362,2025-01-07,6.63,8,235,16,2738085
45485313,16th:Rm.A: 3 LOCATIONS! $500-$1650 MONTH•LUX•$1500,367411016,Taylor,,Lower West Side,41.85914,-87.66355,Private room,50,32,0,,,29,365,0,City registration pending
45485389,16th:Rm.B: 3 LOCATIONS! $500-$1650 MONTH•LUX•$1500,367411016,Taylor,,Lower West Side,41.85966,-87.66151,Private room,44,32,0,,,29,365,0,City registration pending
45487005,OFFICE SPACE ONLY - Private Modern Backyard Studio,6962723,Shane,,Logan Square,41.92071,-87.69966,Entire home/apt,32,180,0,,,1,315,0,
45493080,West Humboldt Park Getaway,171003225,Cedric,,Humboldt Park,41.90355,-87.73382,Entire home/apt,147,1,94,2025-02-23,1.92,1,0,18,R21000061633
45494623,NEW luxury Old Town 1-Bedroom condo,38574685,Katherine,,Lincoln Park,41.91618,-87.636078,Entire home/apt,132,1,88,2025-01-20,3.58,1,115,42,R24000113487
45495441,HighSpeed WIFI Gorgeous 1BD/1BA LAKEVIEW Apartment,49626033,Roma,,Lake View,41.93845,-87.66574,Entire home/apt,80,360,4,2022-08-16,0.08,12,365,0,City registration pending
45496471,Woodsy Charm in the Chi-town!,2672482,Elaine,,Hyde Park,41.7961529,-87.59193789999999,Entire home/apt,175,32,1,2024-07-04,0.12,1,0,1,
45504202,May:Rm.E: MULT LOCATlONS•Monthly•Student•Priv•LUX,367411016,Taylor,,East Garfield Park,41.88419,-87.6966,Private room,50,32,0,,,29,1,0,R20000058893
45504982,Chicago Canvas Apartments,268223379,Lydia,,Logan Square,41.91702,-87.71756,Entire home/apt,186,2,0,,,1,346,0,R25000125976
45505018,*May:Rm.F:3LOCATIONS!$500-1650 MNTH•PRIV BTH!$1650,367411016,Taylor,,East Garfield Park,41.8829,-87.69509,Private room,67,32,2,2021-08-23,0.04,29,365,0,R20000058893
45505156,16th:Rm.C: MULT LOCATlONS•Monthly•Student•Priv•LUX,367411016,Taylor,,Near West Side,41.8597,-87.66149,Private room,44,32,0,,,29,365,0,City registration pending
45512087,Cute room in downtown Boystown,8803468,Ashley,,Lake View,41.945072174072266,-87.64892578125,Private room,99,1,366,2024-07-11,6.85,8,232,5,2738085
45515581,Chicago Themed Garden Unit - Historic Bronzeville,19541995,Kendal,,Douglas,41.83037,-87.61904,Entire home/apt,102,3,103,2024-12-06,1.93,2,143,15,R25000124447
45517447,•May:Rm.D: 3 LOCATIONS! $500-$1650 MONTH•LUX $1500,367411016,Taylor,,East Garfield Park,41.88321,-87.69676,Private room,,32,0,,,29,1,0,R20000058893
45546582,Bohemian Moto Inn,6770274,Nicole,,West Town,41.89726,-87.67734,Entire home/apt,,2,131,2025-03-03,2.45,1,154,34,R21000061839
45564076,Only Urban Beach House in Chicago,204348047,Keith,,Rogers Park,42.00736,-87.66126,Entire home/apt,784,3,32,2024-10-01,0.61,1,1,4,R20000058489
45565102,"Cozy, Bright Lakeside Lodging",6884844,Tammy,,Rogers Park,42.0157,-87.66464,Private room,68,1,0,,,3,3,0,R25000124804
45565646,Coliving Historic Home near Metra & Jackson Park,47056445,Andy,,South Shore,41.76259,-87.5875,Private room,32,1,21,2024-10-09,0.40,5,327,2,R24000117461
45609760,Entire 3 bedrm 2 bath coach house in JeffersonPark,319957117,Michael,,Jefferson Park,41.97093,-87.76929,Entire home/apt,275,2,38,2024-12-23,0.93,1,106,9,R21000069572
45638499,The Andersonville Hooch Parlor,131184554,Nicholas & Jesse,,Edgewater,41.97898,-87.67335,Entire home/apt,,2,76,2024-11-30,1.82,1,0,20,R20000059419
45649212,Bright Room with a Garden View,8803468,Ashley,,Lake View,41.945072174072266,-87.64892578125,Private room,95,1,374,2025-02-08,6.91,8,201,19,2738085
45686609,Designer Avondale Attic,157326335,Chase,,Avondale,41.93658,-87.71897,Entire home/apt,104,2,151,2025-03-09,3.55,1,0,36,R23000107304
45712121,Renovated space in a historic row house.,370472053,Gary,,Lake View,41.93454,-87.64303,Private room,119,2,129,2025-01-14,2.67,1,1,28,R20000058868
45712688,Magnificent Place & A Parking Space,24337590,Obinna,,Rogers Park,42.00902,-87.67049,Entire home/apt,112,15,133,2025-01-17,2.61,3,24,31,R24000113821
45752173,Charming 3rd Floor Penthouse in B&B,32907860,Virginia,,Lake View,41.941409353689366,-87.65330565192534,Private room,585,2,0,,,10,0,0,2207196
45768095,Sunny Place with Restaurants Around the Corner,371036931,Roseanna,,Near West Side,41.87252,-87.65206,Private room,102,32,69,2024-04-30,1.53,29,109,1,R22000092698
45774105,风城舒适的家,96810944,Lin & Peter,,Norwood Park,41.98448,-87.81186,Private room,45,3,64,2025-03-09,1.23,2,214,15,R21000071777
45784151,HUGE & BRAND NEW BEACH Apartment is Ready For You!,131190502,Liz,,Rogers Park,42.00989,-87.66378,Entire home/apt,128,2,47,2024-12-28,1.00,1,179,8,R23000102394
45784632,Spacious Studio w/Balcony in Bucktown/Wicker Park,77972775,Doug,,West Town,41.91184,-87.67439,Entire home/apt,133,2,126,2025-02-23,2.35,1,1,39,R22000077237
45786059,Bright Boho Apartment-Large Balcony & Free Parking,371036931,Roseanna,,Near West Side,41.87274,-87.65136,Entire home/apt,182,3,86,2025-01-01,1.65,29,128,22,R21000075464
45788381,Woodlawn Oasis,371208446,Obi,,Woodlawn,41.77413,-87.61329,Entire home/apt,158,2,51,2024-10-20,1.22,1,176,18,R24000116225
45792345,"Blueground | River N, gym, rooftop, nr L & Parks",107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,299,32,0,,,597,0,0,32+days Listing
45792346,"Blueground | River N, gym, rooftop, nr L & Parks",107434423,Blueground,,Near North Side,41.8945286,-87.63340520000003,Entire home/apt,349,32,0,,,597,0,0,32+days Listing
45798133,"Entire private coach house near transit, nightlife",7497823,Justin,,Logan Square,41.91943,-87.68898,Entire home/apt,181,2,291,2025-03-06,6.81,1,34,82,R20000058885
45798672,"Simple, Private Bedroom (North Park)",128265803,Victor,,North Park,41.99261,-87.71617,Private room,38,2,29,2025-01-05,0.54,13,1,3,R24000120252
45812538,Private room in apartment in FANTASTIC location,371036931,Roseanna,,Near West Side,41.87119,-87.65149,Private room,59,3,56,2025-01-01,1.09,29,208,19,R21000075464
45812729,Bright & Happy Apartment,371036931,Roseanna,,Near West Side,41.87242,-87.65313,Entire home/apt,153,3,87,2025-01-03,1.70,29,71,22,R21000075464
45826171,Lovely 4 bedroom Apartment 5 min to downtown !!,371036931,Roseanna,,Near West Side,41.86878,-87.65696,Entire home/apt,189,3,109,2025-01-01,2.08,29,35,26,R23000111019
45826341,Perfect Place,371036931,Roseanna,,Near West Side,41.869,-87.65542,Entire home/apt,151,2,62,2025-01-01,1.17,29,208,21,R23000111019
45826540,5 min to all Chicago major Attractions,371036931,Roseanna,,Near West Side,41.86881,-87.65693,Entire home/apt,197,32,59,2023-09-18,1.15,29,89,0,Registered
45826931,"Beautiful 3 bedroom, balcony view of Willis Tower",371036931,Roseanna,,Near West Side,41.86757,-87.65625,Entire home/apt,144,4,48,2024-10-17,0.91,29,62,9,R24000113568
45827082,Private room  with a distant view of Willis Tower,371036931,Roseanna,,Near West Side,41.86759,-87.65527,Private room,95,32,45,2023-08-07,0.90,29,33,0,Registered
45846603,MedDistrict 3bed/2bath Entire Floor + Free Laundry,100782278,Chicago Furnished,,Near West Side,41.8785,-87.68194,Entire home/apt,42,32,14,2024-09-30,0.27,29,364,2,R12345678901
45864010,30 E. Huron #4005 Private Residence,257464365,Kevin,,Near North Side,41.896,-87.62727,Entire home/apt,,31,6,2025-01-04,0.14,16,51,1,City registration pending
45864022,30 E. Huron #2205 Private Residence,257464365,Kevin,,Near North Side,41.89476,-87.62564,Entire home/apt,102,31,5,2024-11-30,0.15,16,46,2,City registration pending
45867707,Kafka's Room,73114817,Leonid,,West Garfield Park,41.87316,-87.72808,Private room,63,2,69,2025-02-13,1.29,5,362,14,R20000059104
45868710,Welcome to the Wrightwood - Chic & Newly Renovated,329789181,Niall & Stefanie,,Logan Square,41.9295,-87.71515,Entire home/apt,576,3,63,2024-12-01,1.24,1,269,9,R22000088963
45868920,Hemingway's Room,73114817,Leonid,,West Garfield Park,41.87129,-87.72598,Private room,63,2,156,2025-03-07,2.91,5,351,35,R20000059104
45879182,One-of-a-Kind Apartment In Old Town!,370780197,Donald,,Lincoln Park,41.91203,-87.63634,Entire home/apt,155,3,162,2025-03-09,3.04,1,267,35,R20000059103
45879821,"Beautiful Loft 5 min to the Loop, Free Parking",371036931,Roseanna,,Near West Side,41.86956,-87.65347,Entire home/apt,,32,68,2024-01-31,1.35,29,0,0,R22000092698
45879824,Spacious & Clean Ukrainian Village 2 Bedroom!,108273415,Catherine,,West Town,41.90015,-87.68286,Entire home/apt,55,3,216,2025-03-03,4.06,1,0,35,R21000075044
45885253,Alexandre Dumas’ Room,73114817,Leonid,,West Garfield Park,41.87241,-87.72621,Private room,52,2,68,2025-03-07,1.30,5,0,26,R20000059104
45887585,Woodlawn Oasis: Easy access to Loop/Univ of Chgo,74987375,Henry,,Woodlawn,41.7765,-87.60851,Entire home/apt,103,4,12,2025-01-05,0.27,1,0,6,R24000112762
45908801,City views,371036931,Roseanna,,Near West Side,41.86769,-87.65726,Private room,70,32,58,2023-08-13,1.12,29,184,0,Registered
45952602,Cozy 2 bed Pilsen condo,1969829,Michael,,Lower West Side,41.85525,-87.64679,Entire home/apt,108,32,4,2024-08-10,0.21,2,345,2,
45956460,Cozy Place in The Old Irving Park Area,195149624,Alberto,,Irving Park,41.94333,-87.73052,Entire home/apt,107,3,90,2025-03-02,1.96,1,259,19,R21000073139
45968904,Beautiful Private Room 5 min to downtown Chicago,371036931,Roseanna,,Near West Side,41.87211,-87.65308,Private room,68,2,88,2025-02-24,2.05,29,140,29,R22000092698
45969120,"Blueground | Lincoln Park, w/d, patio, nr L",107434423,Blueground,,Near North Side,41.9089458,-87.6504842,Entire home/apt,183,32,2,2021-09-16,0.04,597,323,0,32+days Listing
45969134,"Blueground | Lincoln Park, w/d, patio, nr L",107434423,Blueground,,Near North Side,41.9089458,-87.6504842,Entire home/apt,183,32,1,2024-05-18,0.10,597,317,1,32+days Listing
45990524,Private Room in Beautiful Apartment,371036931,Roseanna,,Near West Side,41.87023,-87.65157,Private room,69,3,64,2024-11-18,1.30,29,133,8,R22000092698
45991867,CHICAGO SKYLINE VIEWS,371036931,Roseanna,,Near West Side,41.86751,-87.65739,Entire home/apt,170,3,62,2025-01-04,1.18,29,124,17,R24000113568
46002551,"Blueground | Lincoln Park, w/d, patio, nr L",107434423,Blueground,,Near North Side,41.9089458,-87.6504842,Entire home/apt,130,32,1,2023-09-03,0.05,597,300,0,32+days Listing
46036579,Wrigley Roscoe Garden Unit,5960265,Courtney And Garrett,,Lake View,41.94473,-87.65653,Entire home/apt,89,14,31,2025-03-04,0.61,2,203,19,R23000105796
46037467,Two Bedroom Apartment,233349785,Alejandro,,West Town,41.8949890200915,-87.6582719385624,Entire home/apt,143,1,8,2025-02-23,1.44,1,0,8,R24000120833
46037709,Matilda’s Place Good Living With Comfort & Style,273076659,Dwight,,Woodlawn,41.77532,-87.60143,Entire home/apt,86,32,35,2024-04-02,0.68,2,1,1,City registration pending
46050508,"Cozy Family 3BR Oasis: Park, Private Yard, & BBQ!",36904978,Kevin,,Avondale,41.93264,-87.72496,Entire home/apt,149,1,63,2024-12-01,1.21,1,0,24,R24000113641
46065519,Charming 2BR Retreat in Vibrant Humboldt Park,30482715,Sean,,Humboldt Park,41.90883,-87.73023,Entire home/apt,100,3,33,2024-09-23,0.64,5,356,12,R24000119120
46072683,5 BR / 3.5 BA Newly Built Home in Logan Square!,333909546,Sandy,,Logan Square,41.91702,-87.69843,Entire home/apt,313,32,118,2025-02-17,2.23,1,308,24,R21000075854
46082311,Chez Wrigley - Ooh La La! - Sleeps 1-4,65767899,Tara,,Uptown,41.95526,-87.6564,Entire home/apt,102,3,153,2025-01-27,2.89,6,320,48,R20000059090
46090808,Beautiful Private Room 5 min to the City,371036931,Roseanna,,Near West Side,41.87169,-87.65091,Private room,82,2,70,2025-01-19,1.34,29,189,13,R22000092698
46091235,British Themed Room in the Middle of Boystown,8803468,Ashley,,Lake View,41.945072174072266,-87.64892578125,Private room,104,1,358,2024-08-02,6.75,8,216,7,2738085
46099490,3 bed Apartment in Wicker Park Great for Groups!,126478047,Natalie,,West Town,41.90028,-87.66787,Entire home/apt,230,1,0,,,1,1,0,City registration pending
46106793,Comfortable Room Five Min Walk to Blue Line/ RM 1,102750577,Jane,,Irving Park,41.9486,-87.71203,Private room,44,1,99,2025-02-15,1.97,6,330,26,R21000073218
46107192,Comfortable Room Five Min Walk to Blue Line/ RM 2,102750577,Jane,,Irving Park,41.94721,-87.71363,Private room,44,1,128,2025-02-22,2.50,6,352,41,R21000073218
46107325,Comfortable Room Five Min Walk to Blue Line/ RM 3,102750577,Jane,,Irving Park,41.94878,-87.71364,Private room,45,1,110,2024-12-27,2.08,6,353,25,R21000073218
46108566,Dreamy Mid-Century Modern Oasis,18350874,Kevin,,West Ridge,41.98426894142706,-87.70332199121275,Entire home/apt,120,32,2,2024-04-29,0.14,1,101,1,
46116148,The Wrigley Suite - It's Really Sweet - Sleeps 1-4,65767899,Tara,,Uptown,41.95642852783203,-87.65574645996094,Entire home/apt,92,3,118,2024-12-01,2.33,6,1,33,R20000059091
46155097,舒适的旅途驿站,96810944,Lin & Peter,,Norwood Park,41.98403,-87.81012,Private room,39,3,44,2024-12-21,0.86,2,221,15,R21000071777
46177916,2Bed/2Bath Home,49906710,Erica,,Avondale,41.94031,-87.70431,Entire home/apt,350,32,0,,,1,263,0,
46200177,Private South Side Suite Near Hyde Park,91375056,Elizabeth,,Kenwood,41.81572,-87.60135,Entire home/apt,187,2,38,2024-09-23,0.72,1,151,6,R20000059407
46242944,Private room with en-suite bath near DT Chicago!,13603017,Thaddeus,,Near West Side,41.88294,-87.68371,Private room,59,32,16,2023-12-20,0.33,2,0,0,R21000060727
